product_id,image_path
id_00017176,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017176\comsumer_04.jpg
id_00017176,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017176\shop_01.jpg
id_00017233,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017233\comsumer_01.jpg
id_00017233,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017233\shop_01.jpg
id_00017276,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017276\comsumer_01.jpg
id_00017276,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017276\comsumer_02.jpg
id_00017276,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017276\comsumer_03.jpg
id_00017276,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017276\comsumer_04.jpg
id_00017276,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017276\shop_01.jpg
id_00017338,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017338\comsumer_01.jpg
id_00017338,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017338\comsumer_02.jpg
id_00017338,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017338\comsumer_03.jpg
id_00017338,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017338\comsumer_04.jpg
id_00017338,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017338\comsumer_05.jpg
id_00017338,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017338\comsumer_06.jpg
id_00017338,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017338\comsumer_07.jpg
id_00017338,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017338\shop_01.jpg
id_00017393,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017393\comsumer_01.jpg
id_00017393,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017393\shop_01.jpg
id_00017522,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017522\comsumer_01.jpg
id_00017522,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017522\comsumer_02.jpg
id_00017522,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017522\comsumer_03.jpg
id_00017522,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017522\comsumer_04.jpg
id_00017522,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017522\comsumer_05.jpg
id_00017522,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017522\comsumer_06.jpg
id_00017522,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017522\comsumer_07.jpg
id_00017522,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017522\comsumer_08.jpg
id_00017522,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017522\comsumer_09.jpg
id_00017522,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017522\shop_01.jpg
id_00017525,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017525\comsumer_01.jpg
id_00017525,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017525\comsumer_02.jpg
id_00017525,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017525\shop_01.jpg
id_00017579,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017579\comsumer_01.jpg
id_00017579,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017579\comsumer_02.jpg
id_00017579,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017579\shop_01.jpg
id_00017608,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017608\comsumer_01.jpg
id_00017608,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017608\comsumer_02.jpg
id_00017608,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017608\comsumer_03.jpg
id_00017608,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017608\comsumer_04.jpg
id_00017608,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017608\comsumer_05.jpg
id_00017608,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017608\comsumer_06.jpg
id_00017608,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017608\comsumer_07.jpg
id_00017608,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017608\comsumer_08.jpg
id_00017608,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017608\shop_01.jpg
id_00017608,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017608\shop_02.jpg
id_00017629,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017629\comsumer_01.jpg
id_00017629,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017629\comsumer_02.jpg
id_00017629,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017629\comsumer_03.jpg
id_00017629,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017629\comsumer_04.jpg
id_00017629,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017629\comsumer_05.jpg
id_00017629,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017629\comsumer_06.jpg
id_00017629,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017629\comsumer_07.jpg
id_00017629,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017629\comsumer_08.jpg
id_00017629,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017629\comsumer_09.jpg
id_00017629,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017629\comsumer_10.jpg
id_00017629,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017629\comsumer_11.jpg
id_00017629,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017629\comsumer_12.jpg
id_00017629,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017629\shop_01.jpg
id_00017703,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017703\comsumer_01.jpg
id_00017703,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017703\comsumer_02.jpg
id_00017703,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017703\comsumer_03.jpg
id_00017703,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017703\comsumer_04.jpg
id_00017703,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017703\comsumer_05.jpg
id_00017703,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017703\comsumer_06.jpg
id_00017703,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017703\comsumer_07.jpg
id_00017703,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017703\comsumer_08.jpg
id_00017703,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017703\comsumer_09.jpg
id_00017703,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017703\comsumer_10.jpg
id_00017703,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017703\shop_01.jpg
id_00017703,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017703\shop_02.jpg
id_00017903,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017903\comsumer_01.jpg
id_00017903,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017903\comsumer_02.jpg
id_00017903,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017903\shop_01.jpg
id_00017917,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017917\comsumer_01.jpg
id_00017917,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017917\comsumer_02.jpg
id_00017917,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017917\comsumer_03.jpg
id_00017917,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017917\comsumer_04.jpg
id_00017917,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017917\comsumer_05.jpg
id_00017917,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017917\comsumer_06.jpg
id_00017917,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017917\comsumer_07.jpg
id_00017917,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017917\comsumer_08.jpg
id_00017917,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017917\comsumer_09.jpg
id_00017917,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017917\comsumer_10.jpg
id_00017917,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017917\comsumer_11.jpg
id_00017917,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017917\comsumer_12.jpg
id_00017917,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017917\comsumer_13.jpg
id_00017917,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017917\shop_01.jpg
id_00017952,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017952\comsumer_01.jpg
id_00017952,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017952\shop_01.jpg
id_00017958,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017958\comsumer_01.jpg
id_00017958,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00017958\shop_01.jpg
id_00018306,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018306\comsumer_01.jpg
id_00018306,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018306\shop_01.jpg
id_00018456,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018456\comsumer_01.jpg
id_00018456,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018456\shop_01.jpg
id_00018469,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018469\comsumer_01.jpg
id_00018469,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018469\shop_01.jpg
id_00018555,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018555\comsumer_01.jpg
id_00018555,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018555\comsumer_02.jpg
id_00018555,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018555\comsumer_03.jpg
id_00018555,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018555\comsumer_04.jpg
id_00018555,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018555\shop_01.jpg
id_00018637,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018637\comsumer_01.jpg
id_00018637,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018637\comsumer_02.jpg
id_00018637,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018637\comsumer_03.jpg
id_00018637,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018637\comsumer_04.jpg
id_00018637,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018637\comsumer_05.jpg
id_00018637,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018637\comsumer_06.jpg
id_00018637,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018637\comsumer_07.jpg
id_00018637,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018637\comsumer_08.jpg
id_00018637,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018637\comsumer_09.jpg
id_00018637,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018637\comsumer_10.jpg
id_00018637,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018637\comsumer_11.jpg
id_00018637,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018637\shop_01.jpg
id_00018685,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018685\comsumer_01.jpg
id_00018685,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018685\comsumer_02.jpg
id_00018685,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018685\comsumer_03.jpg
id_00018685,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018685\comsumer_04.jpg
id_00018685,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018685\shop_01.jpg
id_00018685,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018685\shop_02.jpg
id_00018729,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018729\comsumer_01.jpg
id_00018729,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018729\shop_01.jpg
id_00018820,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018820\comsumer_01.jpg
id_00018820,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018820\comsumer_02.jpg
id_00018820,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018820\shop_01.jpg
id_00018839,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018839\comsumer_01.jpg
id_00018839,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018839\comsumer_02.jpg
id_00018839,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018839\shop_01.jpg
id_00018891,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018891\comsumer_01.jpg
id_00018891,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018891\shop_01.jpg
id_00018911,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018911\comsumer_01.jpg
id_00018911,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018911\shop_01.jpg
id_00018947,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018947\comsumer_01.jpg
id_00018947,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018947\shop_01.jpg
id_00018962,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018962\comsumer_01.jpg
id_00018962,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018962\comsumer_02.jpg
id_00018962,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018962\comsumer_03.jpg
id_00018962,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018962\comsumer_04.jpg
id_00018962,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018962\comsumer_05.jpg
id_00018962,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018962\comsumer_06.jpg
id_00018962,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018962\comsumer_07.jpg
id_00018962,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018962\comsumer_08.jpg
id_00018962,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00018962\shop_01.jpg
id_00019004,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019004\comsumer_01.jpg
id_00019004,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019004\shop_01.jpg
id_00019053,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019053\comsumer_01.jpg
id_00019053,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019053\shop_01.jpg
id_00019110,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019110\comsumer_01.jpg
id_00019110,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019110\comsumer_02.jpg
id_00019110,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019110\comsumer_03.jpg
id_00019110,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019110\comsumer_04.jpg
id_00019110,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019110\comsumer_05.jpg
id_00019110,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019110\comsumer_06.jpg
id_00019110,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019110\comsumer_07.jpg
id_00019110,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019110\comsumer_08.jpg
id_00019110,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019110\comsumer_09.jpg
id_00019110,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019110\comsumer_10.jpg
id_00019110,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019110\comsumer_11.jpg
id_00019110,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019110\comsumer_12.jpg
id_00019110,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019110\comsumer_13.jpg
id_00019110,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019110\comsumer_14.jpg
id_00019110,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019110\comsumer_15.jpg
id_00019110,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019110\shop_01.jpg
id_00019114,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019114\comsumer_01.jpg
id_00019114,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019114\comsumer_02.jpg
id_00019114,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019114\comsumer_03.jpg
id_00019114,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019114\comsumer_04.jpg
id_00019114,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019114\comsumer_05.jpg
id_00019114,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019114\comsumer_06.jpg
id_00019114,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019114\comsumer_07.jpg
id_00019114,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019114\comsumer_08.jpg
id_00019114,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019114\shop_01.jpg
id_00019335,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019335\comsumer_01.jpg
id_00019335,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019335\shop_01.jpg
id_00019494,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019494\comsumer_01.jpg
id_00019494,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019494\comsumer_02.jpg
id_00019494,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019494\shop_01.jpg
id_00019585,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019585\comsumer_01.jpg
id_00019585,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019585\comsumer_02.jpg
id_00019585,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019585\shop_01.jpg
id_00019737,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019737\comsumer_01.jpg
id_00019737,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019737\comsumer_02.jpg
id_00019737,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019737\comsumer_03.jpg
id_00019737,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019737\comsumer_04.jpg
id_00019737,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019737\comsumer_05.jpg
id_00019737,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019737\comsumer_06.jpg
id_00019737,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019737\comsumer_07.jpg
id_00019737,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019737\comsumer_08.jpg
id_00019737,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019737\comsumer_09.jpg
id_00019737,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019737\comsumer_10.jpg
id_00019737,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019737\comsumer_11.jpg
id_00019737,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019737\shop_01.jpg
id_00019911,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019911\comsumer_01.jpg
id_00019911,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019911\comsumer_02.jpg
id_00019911,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019911\comsumer_03.jpg
id_00019911,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019911\shop_01.jpg
id_00019934,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019934\comsumer_01.jpg
id_00019934,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019934\comsumer_02.jpg
id_00019934,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019934\shop_01.jpg
id_00019960,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019960\comsumer_01.jpg
id_00019960,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019960\comsumer_02.jpg
id_00019960,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019960\shop_01.jpg
id_00019962,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019962\comsumer_01.jpg
id_00019962,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00019962\shop_01.jpg
id_00020048,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020048\comsumer_01.jpg
id_00020048,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020048\comsumer_02.jpg
id_00020048,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020048\comsumer_03.jpg
id_00020048,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020048\comsumer_04.jpg
id_00020048,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020048\comsumer_05.jpg
id_00020048,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020048\shop_01.jpg
id_00020071,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020071\comsumer_01.jpg
id_00020071,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020071\shop_01.jpg
id_00020351,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020351\comsumer_01.jpg
id_00020351,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020351\shop_01.jpg
id_00020405,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020405\comsumer_01.jpg
id_00020405,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020405\comsumer_02.jpg
id_00020405,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020405\comsumer_03.jpg
id_00020405,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020405\comsumer_04.jpg
id_00020405,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020405\comsumer_05.jpg
id_00020405,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020405\comsumer_06.jpg
id_00020405,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020405\comsumer_07.jpg
id_00020405,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020405\comsumer_08.jpg
id_00020405,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020405\comsumer_09.jpg
id_00020405,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020405\comsumer_10.jpg
id_00020405,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020405\comsumer_11.jpg
id_00020405,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020405\comsumer_12.jpg
id_00020405,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020405\comsumer_13.jpg
id_00020405,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020405\comsumer_14.jpg
id_00020405,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020405\comsumer_15.jpg
id_00020405,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020405\comsumer_16.jpg
id_00020405,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020405\comsumer_17.jpg
id_00020405,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020405\comsumer_18.jpg
id_00020405,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020405\comsumer_19.jpg
id_00020405,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020405\comsumer_20.jpg
id_00020405,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020405\comsumer_21.jpg
id_00020405,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020405\comsumer_22.jpg
id_00020405,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020405\shop_01.jpg
id_00020405,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020405\shop_02.jpg
id_00020434,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020434\comsumer_01.jpg
id_00020434,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020434\shop_01.jpg
id_00020696,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020696\comsumer_01.jpg
id_00020696,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020696\shop_01.jpg
id_00020703,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020703\comsumer_01.jpg
id_00020703,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020703\comsumer_02.jpg
id_00020703,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020703\comsumer_03.jpg
id_00020703,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020703\shop_01.jpg
id_00020762,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020762\comsumer_01.jpg
id_00020762,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020762\comsumer_02.jpg
id_00020762,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020762\comsumer_03.jpg
id_00020762,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020762\comsumer_04.jpg
id_00020762,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020762\shop_01.jpg
id_00020779,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020779\comsumer_01.jpg
id_00020779,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020779\comsumer_02.jpg
id_00020779,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020779\comsumer_03.jpg
id_00020779,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020779\comsumer_04.jpg
id_00020779,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020779\comsumer_05.jpg
id_00020779,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020779\comsumer_06.jpg
id_00020779,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020779\comsumer_07.jpg
id_00020779,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020779\comsumer_08.jpg
id_00020779,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020779\comsumer_09.jpg
id_00020779,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020779\comsumer_10.jpg
id_00020779,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020779\comsumer_11.jpg
id_00020779,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020779\comsumer_12.jpg
id_00020779,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020779\comsumer_13.jpg
id_00020779,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020779\shop_01.jpg
id_00020779,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020779\shop_02.jpg
id_00020806,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020806\comsumer_01.jpg
id_00020806,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020806\comsumer_02.jpg
id_00020806,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020806\shop_01.jpg
id_00020835,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020835\comsumer_01.jpg
id_00020835,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020835\shop_01.jpg
id_00020891,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020891\comsumer_01.jpg
id_00020891,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020891\comsumer_02.jpg
id_00020891,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020891\shop_01.jpg
id_00020999,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020999\comsumer_01.jpg
id_00020999,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020999\comsumer_02.jpg
id_00020999,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020999\comsumer_03.jpg
id_00020999,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00020999\shop_01.jpg
id_00021007,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00021007\comsumer_01.jpg
id_00021007,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00021007\shop_01.jpg
id_00021013,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00021013\comsumer_01.jpg
id_00021013,F:\Python\Project Code\img\img\CLOTHING\Jeans\id_00021013\shop_01.jpg
